total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,buyhold_annual,date_range,base_value,cash_value,base_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
-0.0849,-0.0859,-0.3509,-0.289,241,172,0.71,172,0.7137,0.5291,-39750.61,-0.1988,-0.201,0.00019,-0.00231,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.008,1,60,False
-0.0294,-0.0298,-0.3414,-0.1,241,168,0.7,168,0.6971,0.5714,-28644.44,-0.1432,-0.1449,0.00107,-0.00143,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.008,1,60,True
-0.8261,-0.8298,-0.832,-0.884,241,138,0.57,138,0.5726,0.5072,-15359.96,-0.0768,-0.0777,0.000814,-0.001686,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.008,2,30,False
-0.8254,-0.8292,-0.7911,-0.896,241,147,0.61,147,0.61,0.551,-15569.7,-0.0778,-0.0788,0.001219,-0.001281,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.008,2,30,True
-0.7872,-0.7912,-0.7855,-0.886,241,120,0.5,120,0.4979,0.55,-15915.79,-0.0796,-0.0805,0.000506,-0.001994,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.008,2,60,False
-0.8254,-0.8292,-0.8304,-0.886,241,108,0.45,108,0.4481,0.5463,-15727.23,-0.0786,-0.0796,0.00064,-0.00186,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.008,2,60,True
-0.084,-0.085,-0.3539,-0.29,241,186,0.77,186,0.7718,0.5,-39560.76,-0.1978,-0.2,0.000404,-0.002096,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.012,1,30,False
-0.0486,-0.0492,-0.3467,-0.163,241,174,0.72,174,0.722,0.5517,-32492.4,-0.1625,-0.1643,0.000885,-0.001615,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.012,1,30,True
-0.0867,-0.0877,-0.3674,-0.299,241,172,0.71,172,0.7137,0.564,-40096.95,-0.2005,-0.2027,0.000228,-0.002272,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.012,1,60,False
-0.0571,-0.0577,-0.3524,-0.19,241,168,0.7,168,0.6971,0.6012,-34174.09,-0.1709,-0.1728,0.000706,-0.001794,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.012,1,60,True
-0.7847,-0.7887,-0.7813,-0.891,241,132,0.55,132,0.5477,0.5076,-14903.36,-0.0745,-0.0754,0.000828,-0.001672,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.012,2,30,False
-0.8258,-0.8296,-0.8312,-0.886,241,112,0.46,112,0.4647,0.5536,-15180.75,-0.0759,-0.0768,0.000773,-0.001727,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.012,2,30,True
-0.8254,-0.8292,-0.8328,-0.887,241,126,0.52,126,0.5228,0.5873,-15746.44,-0.0787,-0.0797,0.000714,-0.001786,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.012,2,60,False
-0.8152,-0.8191,-0.8165,-0.895,241,65,0.27,65,0.2697,0.4923,-15746.72,-0.0787,-0.0797,-0.000684,-0.003184,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.006,0.012,2,60,True
-0.0502,-0.0508,-0.3415,-0.173,241,185,0.77,185,0.7676,0.4216,-32808.83,-0.164,-0.1659,0.000737,-0.001763,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.008,1,30,False
-0.0563,-0.057,-0.3436,-0.189,241,174,0.72,174,0.722,0.4425,-34029.04,-0.1701,-0.1721,0.000802,-0.001698,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.008,1,30,True
-0.0559,-0.0566,-0.3408,-0.193,241,172,0.71,172,0.7137,0.4477,-33948.69,-0.1697,-0.1717,0.000573,-0.001927,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.008,1,60,False
-0.0741,-0.075,-0.3435,-0.247,241,168,0.7,168,0.6971,0.4405,-37590.08,-0.188,-0.1901,0.000499,-0.002001,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.008,1,60,True
-0.8279,-0.8316,-0.836,-0.884,241,149,0.62,149,0.6183,0.443,-15746.18,-0.0787,-0.0797,0.000922,-0.001578,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.008,2,30,False
-0.8134,-0.8173,-0.8127,-0.896,241,68,0.28,68,0.2822,0.4118,-15377.17,-0.0769,-0.0778,-0.000369,-0.002869,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.008,2,30,True
-0.828,-0.8317,-0.7965,-0.885,241,145,0.6,145,0.6017,0.4759,-15849.84,-0.0792,-0.0802,0.000901,-0.001599,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.008,2,60,False
-0.8127,-0.8165,-0.8096,-0.898,241,65,0.27,65,0.2697,0.3692,-15234.3,-0.0762,-0.0771,-0.000599,-0.003099,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.008,2,60,True
-0.0686,-0.0694,-0.347,-0.239,241,186,0.77,186,0.7718,0.4355,-36483.43,-0.1824,-0.1845,0.00056,-0.00194,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.012,1,30,False
-0.0703,-0.0711,-0.3464,-0.231,241,173,0.72,173,0.7178,0.4682,-36820.46,-0.1841,-0.1862,0.000621,-0.001879,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.012,1,30,True
-0.0594,-0.0601,-0.3509,-0.209,241,172,0.71,172,0.7137,0.4826,-34635.38,-0.1732,-0.1751,0.000545,-0.001955,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.012,1,60,False
-0.0773,-0.0783,-0.3379,-0.257,241,166,0.69,166,0.6888,0.488,-38231.81,-0.1912,-0.1933,0.000421,-0.002079,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.012,1,60,True
-0.8206,-0.8244,-0.8263,-0.89,241,139,0.58,139,0.5768,0.4388,-14951.38,-0.0748,-0.0757,0.000934,-0.001566,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.012,2,30,False
-0.8145,-0.8184,-0.8138,-0.893,241,68,0.28,68,0.2822,0.4265,-15604.36,-0.078,-0.079,-0.000534,-0.003034,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.012,2,30,True
-0.8241,-0.8279,-0.7926,-0.899,241,150,0.62,150,0.6224,0.5067,-15924.03,-0.0796,-0.0806,0.00098,-0.00152,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.012,2,60,False
-0.8108,-0.8147,-0.8069,-0.889,241,123,0.51,123,0.5104,0.4959,-15903.14,-0.0795,-0.0805,0.000615,-0.001885,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.01,0.012,2,60,True
-0.0507,-0.0513,-0.3483,-0.176,241,186,0.77,186,0.7718,0.3925,-32908.04,-0.1645,-0.1664,0.000783,-0.001717,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.008,1,30,False
-0.0542,-0.0549,-0.3519,-0.183,241,174,0.72,174,0.722,0.4253,-33605.67,-0.168,-0.1699,0.000901,-0.001599,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.008,1,30,True
-0.0879,-0.0889,-0.3578,-0.302,241,171,0.71,171,0.7095,0.386,-40335.12,-0.2017,-0.2039,0.000245,-0.002255,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.008,1,60,False
-0.066,-0.0668,-0.3512,-0.223,241,168,0.7,168,0.6971,0.4167,-35965.95,-0.1798,-0.1819,0.000632,-0.001868,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.008,1,60,True
-0.8279,-0.8316,-0.8371,-0.887,241,149,0.62,149,0.6183,0.4161,-15746.18,-0.0787,-0.0797,0.000962,-0.001538,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.008,2,30,False
-0.8211,-0.8249,-0.8226,-0.885,241,66,0.27,66,0.2739,0.3788,-16167.69,-0.0808,-0.0818,-0.000535,-0.003035,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.008,2,30,True
-0.8279,-0.8317,-0.8361,-0.887,241,110,0.46,110,0.4564,0.4091,-15770.15,-0.0789,-0.0798,0.000481,-0.002019,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.008,2,60,False
-0.8275,-0.8312,-0.8295,-0.89,241,121,0.5,121,0.5021,0.438,-15687.34,-0.0784,-0.0794,0.000761,-0.001739,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.008,2,60,True
-0.078,-0.0789,-0.3531,-0.272,241,186,0.77,186,0.7718,0.4032,-38358.73,-0.1918,-0.1939,0.000505,-0.001995,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.012,1,30,False
-0.0666,-0.0674,-0.3596,-0.222,241,174,0.72,174,0.722,0.4483,-36076.54,-0.1804,-0.1824,0.000716,-0.001784,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.012,1,30,True
-0.0874,-0.0885,-0.3633,-0.305,241,171,0.71,171,0.7095,0.4211,-40245.71,-0.2012,-0.2035,0.000284,-0.002216,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.012,1,60,False
-0.0722,-0.0731,-0.3487,-0.243,241,166,0.69,166,0.6888,0.4578,-37205.4,-0.186,-0.1881,0.000448,-0.002052,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.012,1,60,True
-0.8279,-0.8316,-0.8361,-0.89,241,149,0.62,149,0.6183,0.4228,-15746.18,-0.0787,-0.0797,0.001008,-0.001492,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.012,2,30,False
-0.8148,-0.8187,-0.8147,-0.894,241,68,0.28,68,0.2822,0.3971,-15661.27,-0.0783,-0.0792,-0.000497,-0.002997,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.012,2,30,True
-0.4872,-0.4914,-0.5108,-0.774,241,145,0.6,145,0.6017,0.4552,-16248.17,-0.0812,-0.0822,0.000992,-0.001508,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.012,2,60,False
-0.828,-0.8317,-0.8308,-0.889,241,121,0.5,121,0.5021,0.4711,-15800.72,-0.079,-0.0799,0.000655,-0.001845,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,1.0,0.015,0.012,2,60,True
-0.0733,-0.0742,-0.3441,-0.252,241,186,0.77,186,0.7718,0.4839,-37430.04,-0.1872,-0.1892,0.000473,-0.002027,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.008,1,30,False
-0.0444,-0.045,-0.3472,-0.15,241,174,0.72,174,0.722,0.523,-31645.44,-0.1582,-0.16,0.000979,-0.001521,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.008,1,30,True
-0.0849,-0.0859,-0.3509,-0.289,241,172,0.71,172,0.7137,0.5291,-39750.61,-0.1988,-0.201,0.00019,-0.00231,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.008,1,60,False
-0.0294,-0.0298,-0.3414,-0.1,241,168,0.7,168,0.6971,0.5714,-28644.44,-0.1432,-0.1449,0.00107,-0.00143,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.008,1,60,True
-0.8261,-0.8298,-0.832,-0.884,241,138,0.57,138,0.5726,0.5072,-15359.96,-0.0768,-0.0777,0.000814,-0.001686,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.008,2,30,False
-0.8254,-0.8292,-0.7911,-0.896,241,147,0.61,147,0.61,0.551,-15569.7,-0.0778,-0.0788,0.001219,-0.001281,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.008,2,30,True
-0.7872,-0.7912,-0.7855,-0.886,241,120,0.5,120,0.4979,0.55,-15915.79,-0.0796,-0.0805,0.000506,-0.001994,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.008,2,60,False
-0.8254,-0.8292,-0.8304,-0.886,241,108,0.45,108,0.4481,0.5463,-15727.23,-0.0786,-0.0796,0.00064,-0.00186,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.008,2,60,True
-0.084,-0.085,-0.3539,-0.29,241,186,0.77,186,0.7718,0.5,-39560.76,-0.1978,-0.2,0.000404,-0.002096,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.012,1,30,False
-0.0486,-0.0492,-0.3467,-0.163,241,174,0.72,174,0.722,0.5517,-32492.4,-0.1625,-0.1643,0.000885,-0.001615,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.012,1,30,True
-0.0867,-0.0877,-0.3674,-0.299,241,172,0.71,172,0.7137,0.564,-40096.95,-0.2005,-0.2027,0.000228,-0.002272,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.012,1,60,False
-0.0571,-0.0577,-0.3524,-0.19,241,168,0.7,168,0.6971,0.6012,-34174.09,-0.1709,-0.1728,0.000706,-0.001794,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.012,1,60,True
-0.7847,-0.7887,-0.7813,-0.891,241,132,0.55,132,0.5477,0.5076,-14903.36,-0.0745,-0.0754,0.000828,-0.001672,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.012,2,30,False
-0.8258,-0.8296,-0.8312,-0.886,241,112,0.46,112,0.4647,0.5536,-15180.75,-0.0759,-0.0768,0.000773,-0.001727,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.012,2,30,True
-0.8254,-0.8292,-0.8328,-0.887,241,126,0.52,126,0.5228,0.5873,-15746.44,-0.0787,-0.0797,0.000714,-0.001786,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.012,2,60,False
-0.8152,-0.8191,-0.8165,-0.895,241,65,0.27,65,0.2697,0.4923,-15746.72,-0.0787,-0.0797,-0.000684,-0.003184,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.006,0.012,2,60,True
-0.0502,-0.0508,-0.3415,-0.173,241,185,0.77,185,0.7676,0.4216,-32808.83,-0.164,-0.1659,0.000737,-0.001763,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.008,1,30,False
-0.0563,-0.057,-0.3436,-0.189,241,174,0.72,174,0.722,0.4425,-34029.04,-0.1701,-0.1721,0.000802,-0.001698,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.008,1,30,True
-0.0559,-0.0566,-0.3408,-0.193,241,172,0.71,172,0.7137,0.4477,-33948.69,-0.1697,-0.1717,0.000573,-0.001927,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.008,1,60,False
-0.0741,-0.075,-0.3435,-0.247,241,168,0.7,168,0.6971,0.4405,-37590.08,-0.188,-0.1901,0.000499,-0.002001,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.008,1,60,True
-0.8279,-0.8316,-0.836,-0.884,241,149,0.62,149,0.6183,0.443,-15746.18,-0.0787,-0.0797,0.000922,-0.001578,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.008,2,30,False
-0.8134,-0.8173,-0.8127,-0.896,241,68,0.28,68,0.2822,0.4118,-15377.17,-0.0769,-0.0778,-0.000369,-0.002869,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.008,2,30,True
-0.828,-0.8317,-0.7965,-0.885,241,145,0.6,145,0.6017,0.4759,-15849.84,-0.0792,-0.0802,0.000901,-0.001599,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.008,2,60,False
-0.8127,-0.8165,-0.8096,-0.898,241,65,0.27,65,0.2697,0.3692,-15234.3,-0.0762,-0.0771,-0.000599,-0.003099,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.008,2,60,True
-0.0686,-0.0694,-0.347,-0.239,241,186,0.77,186,0.7718,0.4355,-36483.43,-0.1824,-0.1845,0.00056,-0.00194,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.012,1,30,False
-0.0703,-0.0711,-0.3464,-0.231,241,173,0.72,173,0.7178,0.4682,-36820.46,-0.1841,-0.1862,0.000621,-0.001879,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.012,1,30,True
-0.0594,-0.0601,-0.3509,-0.209,241,172,0.71,172,0.7137,0.4826,-34635.38,-0.1732,-0.1751,0.000545,-0.001955,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.012,1,60,False
-0.0773,-0.0783,-0.3379,-0.257,241,166,0.69,166,0.6888,0.488,-38231.81,-0.1912,-0.1933,0.000421,-0.002079,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.012,1,60,True
-0.8206,-0.8244,-0.8263,-0.89,241,139,0.58,139,0.5768,0.4388,-14951.38,-0.0748,-0.0757,0.000934,-0.001566,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.012,2,30,False
-0.8145,-0.8184,-0.8138,-0.893,241,68,0.28,68,0.2822,0.4265,-15604.36,-0.078,-0.079,-0.000534,-0.003034,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.012,2,30,True
-0.8241,-0.8279,-0.7926,-0.899,241,150,0.62,150,0.6224,0.5067,-15924.03,-0.0796,-0.0806,0.00098,-0.00152,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.012,2,60,False
-0.8108,-0.8147,-0.8069,-0.889,241,123,0.51,123,0.5104,0.4959,-15903.14,-0.0795,-0.0805,0.000615,-0.001885,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.01,0.012,2,60,True
-0.0507,-0.0513,-0.3483,-0.176,241,186,0.77,186,0.7718,0.3925,-32908.04,-0.1645,-0.1664,0.000783,-0.001717,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.008,1,30,False
-0.0542,-0.0549,-0.3519,-0.183,241,174,0.72,174,0.722,0.4253,-33605.67,-0.168,-0.1699,0.000901,-0.001599,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.008,1,30,True
-0.0879,-0.0889,-0.3578,-0.302,241,171,0.71,171,0.7095,0.386,-40335.12,-0.2017,-0.2039,0.000245,-0.002255,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.008,1,60,False
-0.066,-0.0668,-0.3512,-0.223,241,168,0.7,168,0.6971,0.4167,-35965.95,-0.1798,-0.1819,0.000632,-0.001868,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.008,1,60,True
-0.8279,-0.8316,-0.8371,-0.887,241,149,0.62,149,0.6183,0.4161,-15746.18,-0.0787,-0.0797,0.000962,-0.001538,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.008,2,30,False
-0.8211,-0.8249,-0.8226,-0.885,241,66,0.27,66,0.2739,0.3788,-16167.69,-0.0808,-0.0818,-0.000535,-0.003035,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.008,2,30,True
-0.8279,-0.8317,-0.8361,-0.887,241,110,0.46,110,0.4564,0.4091,-15770.15,-0.0789,-0.0798,0.000481,-0.002019,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.008,2,60,False
-0.8275,-0.8312,-0.8295,-0.89,241,121,0.5,121,0.5021,0.438,-15687.34,-0.0784,-0.0794,0.000761,-0.001739,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.008,2,60,True
-0.078,-0.0789,-0.3531,-0.272,241,186,0.77,186,0.7718,0.4032,-38358.73,-0.1918,-0.1939,0.000505,-0.001995,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.012,1,30,False
-0.0666,-0.0674,-0.3596,-0.222,241,174,0.72,174,0.722,0.4483,-36076.54,-0.1804,-0.1824,0.000716,-0.001784,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.012,1,30,True
-0.0874,-0.0885,-0.3633,-0.305,241,171,0.71,171,0.7095,0.4211,-40245.71,-0.2012,-0.2035,0.000284,-0.002216,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.012,1,60,False
-0.0722,-0.0731,-0.3487,-0.243,241,166,0.69,166,0.6888,0.4578,-37205.4,-0.186,-0.1881,0.000448,-0.002052,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.012,1,60,True
-0.8279,-0.8316,-0.8361,-0.89,241,149,0.62,149,0.6183,0.4228,-15746.18,-0.0787,-0.0797,0.001008,-0.001492,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.012,2,30,False
-0.8148,-0.8187,-0.8147,-0.894,241,68,0.28,68,0.2822,0.3971,-15661.27,-0.0783,-0.0792,-0.000497,-0.002997,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.012,2,30,True
-0.4872,-0.4914,-0.5108,-0.774,241,145,0.6,145,0.6017,0.4552,-16248.17,-0.0812,-0.0822,0.000992,-0.001508,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.012,2,60,False
-0.828,-0.8317,-0.8308,-0.889,241,121,0.5,121,0.5021,0.4711,-15800.72,-0.079,-0.0799,0.000655,-0.001845,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,obv,0.3,2.0,0.015,0.012,2,60,True
-0.1512,-0.1529,-0.38,-0.484,241,232,0.96,232,0.9627,0.5172,-53005.91,-0.265,-0.2678,0.000514,-0.001986,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.008,1,30,False
-0.1423,-0.144,-0.3634,-0.479,241,237,0.98,237,0.9834,0.5232,-51229.96,-0.2561,-0.2589,0.000547,-0.001953,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.008,1,30,True
-0.1617,-0.1635,-0.3911,-0.519,241,226,0.94,226,0.9378,0.5531,-55097.69,-0.2755,-0.2784,0.000404,-0.002096,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.008,1,60,False
-0.1255,-0.127,-0.3454,-0.427,241,233,0.97,233,0.9668,0.5579,-47863.56,-0.2393,-0.2419,0.00058,-0.00192,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.008,1,60,True
-0.8286,-0.8323,-0.8139,-0.875,241,72,0.3,72,0.2988,0.4444,-14222.76,-0.0711,-0.072,-0.000504,-0.003004,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.008,2,30,False
-0.8255,-0.8293,-0.8248,-0.887,241,100,0.41,100,0.4149,0.49,-13710.1,-0.0686,-0.0694,0.000581,-0.001919,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.008,2,30,True
-0.8282,-0.8319,-0.8133,-0.874,241,69,0.29,69,0.2863,0.4783,-13793.33,-0.069,-0.0698,-0.00058,-0.00308,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.008,2,60,False
-0.8267,-0.8304,-0.8194,-0.881,241,85,0.35,85,0.3527,0.5176,-12892.01,-0.0645,-0.0652,0.000232,-0.002268,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.008,2,60,True
-0.1751,-0.1771,-0.3908,-0.559,241,232,0.96,232,0.9627,0.5431,-57783.13,-0.2889,-0.2919,0.000357,-0.002143,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.012,1,30,False
-0.1713,-0.1733,-0.3717,-0.57,241,237,0.98,237,0.9834,0.5359,-57026.77,-0.2851,-0.2881,0.000305,-0.002195,0.1153,"['2025-09-08', '2026-09-04']",80000,120000.0,0.4,pulse,0.003,1.0,0.006,0.012,1,30,True
