total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,gate_pass_pct,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse,min_breadth,min_day_ret,min_vol_z,gated
0.0084,0.0085,-0.364,0.024,241,266,1.1,165,0.6846,0.4135,-26257.34,-0.1313,-0.1328,0.000255,-0.001436,62749.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,obv,0.2,1.0,0.01,0.008,2,60,True,0.0,0.0,-99.0,True
0.0084,0.0085,-0.3568,0.025,241,361,1.5,207,0.8589,0.4044,-26254.01,-0.1313,-0.1328,0.000527,-0.001164,62612.86,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,corr,0.1,1.0,0.015,0.008,2,60,True,0.0,-0.005,-0.8,True
0.0084,0.0085,-0.3928,0.025,241,146,0.61,146,0.6058,0.4452,-26253.18,-0.1313,-0.1328,0.000273,-0.001418,137565.62,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.7309,pulse,0.01,1.0,0.01,0.008,1,30,True,0.0,-1.0,-0.8,True
0.0084,0.0085,-0.3744,0.025,241,44,0.18,44,0.1826,0.3636,-26253.85,-0.1313,-0.1328,-0.002265,-0.003956,138739.15,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.01,1.0,0.015,0.012,1,30,False,0.0,-0.005,-0.3,True
0.0084,0.0085,-0.3824,0.026,241,161,0.67,161,0.668,0.5776,-26254.29,-0.1313,-0.1328,0.000638,-0.001053,135463.96,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.3636,pulse,0.003,2.0,0.006,0.012,1,30,False,0.3,-1.0,-0.8,True
0.0084,0.0085,-0.364,0.024,241,266,1.1,165,0.6846,0.4135,-26257.34,-0.1313,-0.1328,0.000255,-0.001436,62749.2,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6282,obv,0.2,2.0,0.01,0.008,2,60,True,0.0,0.0,-99.0,True
0.0084,0.0085,-0.3943,0.024,241,303,1.26,191,0.7925,0.4092,-26259.13,-0.1313,-0.1328,0.000315,-0.001375,61991.45,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,obv,0.1,2.0,0.015,0.012,2,30,True,0.4,-0.005,-99.0,True
0.0084,0.0085,-0.3401,0.025,241,200,0.83,200,0.8299,0.415,-26249.78,-0.1312,-0.1328,0.000607,-0.001084,137057.63,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.6148,corr,0.1,1.0,0.015,0.008,1,60,True,0.0,-0.005,-0.8,True
0.0084,0.0085,-0.3671,0.024,241,218,0.9,160,0.6639,0.3991,-26255.51,-0.1313,-0.1328,-0.000216,-0.001907,62116.9,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,obv,0.2,1.0,0.01,0.008,2,60,False,0.4,-0.005,-99.0,True
0.0084,0.0085,-0.3548,0.024,241,328,1.36,179,0.7427,0.5488,-26257.77,-0.1313,-0.1328,0.000396,-0.001294,62438.31,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.4742,pulse,0.003,1.0,0.006,0.012,2,60,True,0.0,0.0,-0.8,True
0.0084,0.0085,-0.3779,0.025,241,44,0.18,44,0.1826,0.3636,-26253.85,-0.1313,-0.1328,-0.002236,-0.003927,138739.13,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1284,pulse,0.01,1.0,0.01,0.012,1,30,False,0.0,-0.005,-0.3,True
0.0083,0.0084,-0.3574,0.025,241,225,0.93,225,0.9336,0.4178,-26273.41,-0.1314,-0.1329,0.000683,-0.001008,136672.22,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",1.0,corr,0.2,1.0,0.015,0.008,1,60,True,0.0,-1.0,-99.0,False
0.0083,0.0084,-0.3622,0.025,241,115,0.48,115,0.4772,0.5217,-26278.13,-0.1314,-0.1329,0.000195,-0.001496,134610.82,0.001691,0,0.1415,"['2025-09-08', '2026-09-04']",0.1882,pulse,0.003,2.0,0.01,0.012,1,60,False,0.4,-0.005,-99.0,True
