param_id,signal,gate,min_breadth,min_day_ret,min_vol_z,annual_return,t_annual,max_drawdown,sharpe,n_trades,coverage,gross_edge,net_edge,buyhold_annual
corr|0.3|1.0|0.006|0.012|1|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1374,-0.0041,-0.3462,0.425,107,0.444,0.001662,-2.9e-05,0.1415
corr|0.3|1.0|0.006|0.012|1|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0394,-0.102,-0.3371,0.115,135,0.5602,0.000592,-0.001099,0.1415
corr|0.3|1.0|0.006|0.012|1|60|False,corr,无门控,0.0,-1.0,-99.0,-0.0285,-0.1697,-0.3683,-0.08,136,0.5643,-1.7e-05,-0.001708,0.1415
corr|0.3|1.0|0.006|0.012|1|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0161,-0.1252,-0.3547,0.046,104,0.4315,8.4e-05,-0.001606,0.1415
corr|0.3|1.0|0.006|0.012|1|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1209,-0.0206,-0.3234,0.366,54,0.2241,0.001104,-0.000587,0.1415
corr|0.3|1.0|0.006|0.012|1|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.0246,-0.1168,-0.3565,0.07,92,0.3817,-3.5e-05,-0.001726,0.1415
corr|0.3|1.0|0.006|0.012|1|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0188,-0.1601,-0.3617,-0.053,114,0.473,-0.00028,-0.001971,0.1415
corr|0.3|1.0|0.006|0.012|1|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0642,-0.0772,-0.3407,0.191,102,0.4232,0.000554,-0.001137,0.1415
corr|0.3|1.0|0.006|0.012|1|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0977,-0.0438,-0.3351,0.295,27,0.112,-0.000598,-0.002289,0.1415
corr|0.3|1.0|0.006|0.012|1|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0672,-0.0742,-0.3363,0.198,71,0.2946,0.000243,-0.001448,0.1415
corr|0.3|1.0|0.006|0.012|1|60|True,corr,无门控,0.0,-1.0,-99.0,0.1089,-0.0326,-0.2956,0.333,215,0.8921,0.001304,-0.000387,0.1415
corr|0.3|1.0|0.006|0.012|1|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.1207,-0.0208,-0.2868,0.367,201,0.834,0.001384,-0.000307,0.1415
corr|0.3|1.0|0.006|0.012|1|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0663,-0.0751,-0.3369,0.197,145,0.6017,0.000811,-0.00088,0.1415
corr|0.3|1.0|0.006|0.012|1|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.064,-0.0775,-0.3163,0.187,141,0.5851,0.00078,-0.000911,0.1415
corr|0.3|1.0|0.006|0.012|1|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0248,-0.1166,-0.3288,0.072,189,0.7842,0.000683,-0.001008,0.1415
corr|0.3|1.0|0.006|0.012|1|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0058,-0.1471,-0.3661,-0.017,201,0.834,0.000637,-0.001054,0.1415
corr|0.3|1.0|0.006|0.012|1|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0916,-0.0498,-0.3655,0.276,92,0.3817,0.000952,-0.000738,0.1415
corr|0.3|1.0|0.006|0.012|1|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0699,-0.0715,-0.316,0.206,126,0.5228,0.000707,-0.000984,0.1415
corr|0.3|1.0|0.006|0.012|2|30|False,corr,无门控,0.0,-1.0,-99.0,-0.108,-0.2491,-0.427,-0.283,344,0.8174,-0.000645,-0.002336,0.1415
corr|0.3|1.0|0.006|0.012|2|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0767,-0.2178,-0.4172,-0.203,332,0.8216,-0.000349,-0.00204,0.1415
corr|0.3|1.0|0.006|0.012|2|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.021,-0.1623,-0.3954,-0.058,243,0.6639,-0.000362,-0.002053,0.1415
corr|0.3|1.0|0.006|0.012|2|30|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0242,-0.1654,-0.3983,-0.067,268,0.6473,-0.000177,-0.001868,0.1415
corr|0.3|1.0|0.006|0.012|2|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0573,-0.1985,-0.4018,-0.153,342,0.805,-0.000107,-0.001798,0.1415
corr|0.3|1.0|0.006|0.012|2|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.1052,-0.2463,-0.4321,-0.277,332,0.8257,-0.000658,-0.002349,0.1415
corr|0.3|1.0|0.006|0.012|2|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.0162,-0.1575,-0.3743,-0.045,154,0.527,-0.001484,-0.003175,0.1415
corr|0.3|1.0|0.006|0.012|2|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0045,-0.1368,-0.387,0.013,230,0.5975,-3.9e-05,-0.00173,0.1415
corr|0.3|1.0|0.006|0.012|2|30|True,corr,无门控,0.0,-1.0,-99.0,0.0321,-0.1093,-0.3335,0.096,416,0.9253,0.000837,-0.000853,0.1415
corr|0.3|1.0|0.006|0.012|2|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0348,-0.1065,-0.3478,0.104,370,0.8838,0.000734,-0.000957,0.1415
corr|0.3|1.0|0.006|0.012|2|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0834,-0.058,-0.3368,0.251,242,0.6639,0.000853,-0.000837,0.1415
corr|0.3|1.0|0.006|0.012|2|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0621,-0.0793,-0.3317,0.186,272,0.6473,0.000782,-0.000909,0.1415
corr|0.3|1.0|0.006|0.012|2|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0417,-0.0996,-0.3261,0.125,357,0.834,0.000792,-0.000898,0.1415
corr|0.3|1.0|0.006|0.012|2|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.036,-0.1772,-0.3808,-0.102,383,0.8921,0.000273,-0.001417,0.1415
corr|0.3|1.0|0.006|0.012|2|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1467,0.0051,-0.3329,0.457,158,0.5311,0.001801,0.00011,0.1415
corr|0.3|1.0|0.006|0.012|2|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0777,-0.0638,-0.33,0.233,229,0.5975,0.000772,-0.000919,0.1415
corr|0.3|1.0|0.006|0.012|2|60|False,corr,无门控,0.0,-1.0,-99.0,-0.1083,-0.2494,-0.4204,-0.281,301,0.7676,-0.000874,-0.002565,0.1415
corr|0.3|1.0|0.006|0.012|2|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0747,-0.2158,-0.4177,-0.197,307,0.8091,-0.000332,-0.002022,0.1415
corr|0.3|1.0|0.006|0.012|2|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0088,-0.1326,-0.3823,0.025,224,0.6432,-8.5e-05,-0.001776,0.1415
corr|0.3|1.0|0.006|0.012|2|60|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0402,-0.1814,-0.4091,-0.11,241,0.6058,-0.000533,-0.002224,0.1415
corr|0.3|1.0|0.006|0.012|2|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.08,-0.2211,-0.419,-0.211,287,0.7178,-0.000607,-0.002298,0.1415
corr|0.3|1.0|0.006|0.012|2|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.1095,-0.2506,-0.4273,-0.284,283,0.7552,-0.001082,-0.002773,0.1415
corr|0.3|1.0|0.006|0.012|2|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0088,-0.1325,-0.3627,0.025,126,0.4606,-0.001524,-0.003215,0.1415
corr|0.3|1.0|0.006|0.012|2|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0262,-0.1675,-0.4026,-0.073,205,0.5602,-0.000695,-0.002386,0.1415
corr|0.3|1.0|0.006|0.012|2|60|True,corr,无门控,0.0,-1.0,-99.0,0.0739,-0.0675,-0.3083,0.224,387,0.9004,0.001079,-0.000611,0.1415
corr|0.3|1.0|0.006|0.012|2|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0313,-0.11,-0.3429,0.093,333,0.8548,0.000543,-0.001148,0.1415
corr|0.3|1.0|0.006|0.012|2|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0573,-0.0841,-0.3512,0.17,224,0.6432,0.000366,-0.001325,0.1415
corr|0.3|1.0|0.006|0.012|2|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.0818,-0.0597,-0.3195,0.245,246,0.6058,0.000897,-0.000794,0.1415
corr|0.3|1.0|0.006|0.012|2|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0582,-0.0833,-0.3137,0.174,327,0.805,0.000825,-0.000866,0.1415
corr|0.3|1.0|0.006|0.012|2|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0174,-0.1586,-0.3711,-0.05,341,0.8548,0.000273,-0.001417,0.1415
corr|0.3|1.0|0.006|0.012|2|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1275,-0.014,-0.3418,0.392,133,0.4606,0.001356,-0.000335,0.1415
corr|0.3|1.0|0.006|0.012|2|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0955,-0.0459,-0.3215,0.286,204,0.5602,0.000885,-0.000806,0.1415
corr|0.3|1.0|0.015|0.008|1|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0258,-0.167,-0.3743,-0.071,144,0.5975,4.8e-05,-0.001642,0.1415
corr|0.3|1.0|0.015|0.008|1|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0114,-0.1299,-0.3684,0.032,112,0.4647,1.1e-05,-0.00168,0.1415
corr|0.3|1.0|0.015|0.008|1|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1118,-0.0297,-0.3345,0.337,59,0.2448,0.000708,-0.000983,0.1415
corr|0.3|1.0|0.015|0.008|1|30|False,corr,大盘≥0,0.0,0.0,-99.0,0.0152,-0.1262,-0.3677,0.042,97,0.4025,-0.000162,-0.001853,0.1415
corr|0.3|1.0|0.015|0.008|1|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0088,-0.1501,-0.3697,-0.025,122,0.5062,-0.000162,-0.001853,0.1415
corr|0.3|1.0|0.015|0.008|1|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0628,-0.0786,-0.3416,0.18,116,0.4813,0.000578,-0.001113,0.1415
corr|0.3|1.0|0.015|0.008|1|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0757,-0.0658,-0.3424,0.222,33,0.1369,-0.001459,-0.00315,0.1415
corr|0.3|1.0|0.015|0.008|1|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0332,-0.1082,-0.3589,0.095,77,0.3195,-0.000315,-0.002006,0.1415
corr|0.3|1.0|0.015|0.008|1|30|True,corr,无门控,0.0,-1.0,-99.0,0.0397,-0.1017,-0.3566,0.118,222,0.9212,0.000907,-0.000784,0.1415
corr|0.3|1.0|0.015|0.008|1|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0672,-0.0743,-0.3451,0.202,209,0.8672,0.001107,-0.000584,0.1415
corr|0.3|1.0|0.015|0.008|1|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0685,-0.0729,-0.3547,0.205,150,0.6224,0.000946,-0.000745,0.1415
corr|0.3|1.0|0.015|0.008|1|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0646,-0.0768,-0.3368,0.192,153,0.6349,0.000953,-0.000737,0.1415
corr|0.3|1.0|0.015|0.008|1|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0338,-0.1076,-0.3535,0.1,198,0.8216,0.000843,-0.000848,0.1415
corr|0.3|1.0|0.015|0.008|1|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0174,-0.1239,-0.3734,0.051,212,0.8797,0.000765,-0.000926,0.1415
corr|0.3|1.0|0.015|0.008|1|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0951,-0.0463,-0.3666,0.286,107,0.444,0.001088,-0.000602,0.1415
corr|0.3|1.0|0.015|0.008|1|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.05,-0.0914,-0.3513,0.147,135,0.5602,0.000695,-0.000995,0.1415
corr|0.3|1.0|0.015|0.008|1|60|False,corr,无门控,0.0,-1.0,-99.0,-0.0126,-0.1539,-0.3686,-0.035,136,0.5643,0.000124,-0.001567,0.1415
corr|0.3|1.0|0.015|0.008|1|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0034,-0.1379,-0.3719,0.01,104,0.4315,-0.000152,-0.001843,0.1415
corr|0.3|1.0|0.015|0.008|1|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0834,-0.0581,-0.342,0.25,54,0.2241,-1.7e-05,-0.001708,0.1415
corr|0.3|1.0|0.015|0.008|1|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.0563,-0.0851,-0.3453,0.163,92,0.3817,0.000406,-0.001284,0.1415
corr|0.3|1.0|0.015|0.008|1|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0292,-0.1121,-0.3472,0.084,114,0.473,0.000209,-0.001482,0.1415
corr|0.3|1.0|0.015|0.008|1|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0864,-0.0551,-0.327,0.253,102,0.4232,0.000762,-0.000929,0.1415
corr|0.3|1.0|0.015|0.008|1|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0786,-0.0628,-0.3419,0.233,27,0.112,-0.001793,-0.003483,0.1415
corr|0.3|1.0|0.015|0.008|1|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0466,-0.0948,-0.3469,0.136,71,0.2946,-0.000183,-0.001873,0.1415
corr|0.3|1.0|0.015|0.008|1|60|True,corr,无门控,0.0,-1.0,-99.0,0.0687,-0.0727,-0.3232,0.209,215,0.8921,0.000969,-0.000721,0.1415
corr|0.3|1.0|0.015|0.008|1|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0436,-0.0978,-0.3478,0.128,201,0.834,0.000851,-0.00084,0.1415
corr|0.3|1.0|0.015|0.008|1|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0129,-0.1542,-0.3883,-0.037,145,0.6017,0.000149,-0.001541,0.1415
corr|0.3|1.0|0.015|0.008|1|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.1295,-0.012,-0.289,0.396,141,0.5851,0.00139,-0.000301,0.1415
corr|0.3|1.0|0.015|0.008|1|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.1078,-0.0337,-0.2956,0.329,189,0.7842,0.001221,-0.000469,0.1415
corr|0.3|1.0|0.015|0.008|1|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0333,-0.1081,-0.3497,0.099,201,0.834,0.000797,-0.000894,0.1415
corr|0.3|1.0|0.015|0.008|1|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1107,-0.0308,-0.3472,0.336,92,0.3817,0.001136,-0.000555,0.1415
corr|0.3|1.0|0.015|0.008|1|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.1106,-0.0309,-0.3101,0.331,126,0.5228,0.001222,-0.000469,0.1415
corr|0.3|1.0|0.015|0.008|2|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0897,-0.2308,-0.423,-0.235,351,0.8174,-0.000336,-0.002027,0.1415
corr|0.3|1.0|0.015|0.008|2|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.078,-0.2192,-0.4111,-0.204,308,0.7718,-0.000487,-0.002178,0.1415
corr|0.3|1.0|0.015|0.008|2|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.038,-0.1793,-0.4047,-0.104,238,0.6639,-0.000548,-0.002239,0.1415
corr|0.3|1.0|0.015|0.008|2|30|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0492,-0.1904,-0.4134,-0.134,268,0.6473,-0.00046,-0.002151,0.1415
corr|0.3|1.0|0.015|0.008|2|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0704,-0.2115,-0.4306,-0.186,328,0.7884,-0.000245,-0.001936,0.1415
corr|0.3|1.0|0.015|0.008|2|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0762,-0.2174,-0.4213,-0.204,347,0.8382,-0.000225,-0.001915,0.1415
corr|0.3|1.0|0.015|0.008|2|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,-0.0216,-0.1629,-0.369,-0.059,152,0.5187,-0.001676,-0.003367,0.1415
corr|0.3|1.0|0.015|0.008|2|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0318,-0.173,-0.4002,-0.087,226,0.5975,-0.000614,-0.002305,0.1415
corr|0.3|1.0|0.015|0.008|2|30|True,corr,无门控,0.0,-1.0,-99.0,-0.0055,-0.1468,-0.3576,-0.016,412,0.9253,0.000562,-0.001128,0.1415
corr|0.3|1.0|0.015|0.008|2|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0062,-0.1352,-0.367,0.018,365,0.8838,0.000473,-0.001218,0.1415
corr|0.3|1.0|0.015|0.008|2|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.065,-0.0764,-0.3467,0.194,238,0.6639,0.00065,-0.00104,0.1415
corr|0.3|1.0|0.015|0.008|2|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0157,-0.1257,-0.3577,0.046,266,0.6473,0.000255,-0.001436,0.1415
corr|0.3|1.0|0.015|0.008|2|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0143,-0.1556,-0.3615,-0.042,352,0.8299,0.000293,-0.001398,0.1415
corr|0.3|1.0|0.015|0.008|2|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0057,-0.1356,-0.3666,0.017,378,0.8963,0.000594,-0.001097,0.1415
corr|0.3|1.0|0.015|0.008|2|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.11,-0.0315,-0.3464,0.334,152,0.5311,0.001043,-0.000648,0.1415
corr|0.3|1.0|0.015|0.008|2|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0441,-0.0972,-0.3501,0.131,227,0.5975,0.000302,-0.001389,0.1415
corr|0.3|1.0|0.015|0.008|2|60|False,corr,无门控,0.0,-1.0,-99.0,-0.1049,-0.246,-0.4347,-0.271,322,0.805,-0.000609,-0.0023,0.1415
corr|0.3|1.0|0.015|0.008|2|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.078,-0.2191,-0.4132,-0.207,303,0.8174,-0.000413,-0.002104,0.1415
corr|0.3|1.0|0.015|0.008|2|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0172,-0.1584,-0.3891,-0.047,218,0.6432,-0.000349,-0.00204,0.1415
corr|0.3|1.0|0.015|0.008|2|60|False,corr,大盘≥0,0.0,0.0,-99.0,-0.0538,-0.195,-0.4146,-0.148,242,0.6058,-0.00071,-0.002401,0.1415
corr|0.3|1.0|0.015|0.008|2|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.085,-0.2262,-0.4325,-0.227,293,0.7469,-0.000575,-0.002265,0.1415
corr|0.3|1.0|0.015|0.008|2|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,-0.0713,-0.2125,-0.4286,-0.192,333,0.8548,-0.000289,-0.00198,0.1415
corr|0.3|1.0|0.015|0.008|2|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0183,-0.123,-0.3502,0.052,129,0.4606,-0.001269,-0.00296,0.1415
corr|0.3|1.0|0.015|0.008|2|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,-0.0541,-0.1953,-0.4182,-0.148,199,0.5602,-0.001153,-0.002844,0.1415
corr|0.3|1.0|0.015|0.008|2|60|True,corr,无门控,0.0,-1.0,-99.0,0.0349,-0.1064,-0.3363,0.106,380,0.9004,0.00073,-0.000961,0.1415
corr|0.3|1.0|0.015|0.008|2|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0066,-0.1347,-0.3648,0.019,327,0.8548,0.00028,-0.001411,0.1415
corr|0.3|1.0|0.015|0.008|2|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0086,-0.1327,-0.3725,0.025,216,0.6432,-0.000243,-0.001934,0.1415
corr|0.3|1.0|0.015|0.008|2|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.0745,-0.0669,-0.323,0.223,236,0.6058,0.000786,-0.000905,0.1415
corr|0.3|1.0|0.015|0.008|2|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0579,-0.0835,-0.3227,0.175,323,0.805,0.000799,-0.000892,0.1415
corr|0.3|1.0|0.015|0.008|2|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0398,-0.1016,-0.3461,0.119,327,0.8548,0.000748,-0.000943,0.1415
corr|0.3|1.0|0.015|0.008|2|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1064,-0.0351,-0.3472,0.322,121,0.4606,0.000725,-0.000965,0.1415
corr|0.3|1.0|0.015|0.008|2|60|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0977,-0.0437,-0.3213,0.293,199,0.5602,0.000908,-0.000783,0.1415
corr|0.3|1.0|0.015|0.012|1|30|False,corr,无门控,0.0,-1.0,-99.0,-0.0421,-0.1834,-0.3795,-0.116,144,0.5975,-6.6e-05,-0.001757,0.1415
corr|0.3|1.0|0.015|0.012|1|30|False,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0019,-0.1394,-0.3708,0.005,112,0.4647,-8.3e-05,-0.001774,0.1415
corr|0.3|1.0|0.015|0.012|1|30|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0907,-0.0508,-0.3457,0.27,59,0.2448,0.000233,-0.001458,0.1415
corr|0.3|1.0|0.015|0.012|1|30|False,corr,大盘≥0,0.0,0.0,-99.0,0.0231,-0.1183,-0.3679,0.065,97,0.4025,-0.0,-0.001691,0.1415
corr|0.3|1.0|0.015|0.012|1|30|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,-0.0109,-0.1522,-0.367,-0.031,122,0.5062,-0.000162,-0.001853,0.1415
corr|0.3|1.0|0.015|0.012|1|30|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0882,-0.0532,-0.3323,0.26,116,0.4813,0.000903,-0.000788,0.1415
corr|0.3|1.0|0.015|0.012|1|30|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0841,-0.0573,-0.3393,0.249,33,0.1369,-0.001107,-0.002798,0.1415
corr|0.3|1.0|0.015|0.012|1|30|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0337,-0.1077,-0.3598,0.097,77,0.3195,-0.000286,-0.001977,0.1415
corr|0.3|1.0|0.015|0.012|1|30|True,corr,无门控,0.0,-1.0,-99.0,0.0581,-0.0833,-0.334,0.176,222,0.9212,0.001013,-0.000677,0.1415
corr|0.3|1.0|0.015|0.012|1|30|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0867,-0.0547,-0.321,0.264,209,0.8672,0.001232,-0.000459,0.1415
corr|0.3|1.0|0.015|0.012|1|30|True,corr,宽度≥0.40,0.4,-1.0,-99.0,0.1024,-0.0391,-0.3291,0.311,150,0.6224,0.001234,-0.000457,0.1415
corr|0.3|1.0|0.015|0.012|1|30|True,corr,大盘≥0,0.0,0.0,-99.0,0.0461,-0.0953,-0.3333,0.136,153,0.6349,0.00074,-0.000951,0.1415
corr|0.3|1.0|0.015|0.012|1|30|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0333,-0.1081,-0.3397,0.099,198,0.8216,0.000807,-0.000884,0.1415
corr|0.3|1.0|0.015|0.012|1|30|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0153,-0.1261,-0.3701,0.045,212,0.8797,0.000774,-0.000917,0.1415
corr|0.3|1.0|0.015|0.012|1|30|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0925,-0.049,-0.3683,0.278,107,0.444,0.00108,-0.000611,0.1415
corr|0.3|1.0|0.015|0.012|1|30|True,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0468,-0.0946,-0.34,0.138,135,0.5602,0.000606,-0.001085,0.1415
corr|0.3|1.0|0.015|0.012|1|60|False,corr,无门控,0.0,-1.0,-99.0,-0.0242,-0.1655,-0.3677,-0.068,136,0.5643,4.6e-05,-0.001645,0.1415
corr|0.3|1.0|0.015|0.012|1|60|False,corr,宽度≥0.30,0.3,-1.0,-99.0,-0.0108,-0.1521,-0.3715,-0.031,104,0.4315,-0.000331,-0.002022,0.1415
corr|0.3|1.0|0.015|0.012|1|60|False,corr,宽度≥0.40,0.4,-1.0,-99.0,0.0617,-0.0797,-0.3539,0.183,54,0.2241,-0.000514,-0.002205,0.1415
corr|0.3|1.0|0.015|0.012|1|60|False,corr,大盘≥0,0.0,0.0,-99.0,0.0579,-0.0835,-0.3467,0.169,92,0.3817,0.000406,-0.001285,0.1415
corr|0.3|1.0|0.015|0.012|1|60|False,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.016,-0.1253,-0.3446,0.046,114,0.473,1.2e-05,-0.001679,0.1415
corr|0.3|1.0|0.015|0.012|1|60|False,corr,量能≥-0.8,0.0,-1.0,-0.8,0.1091,-0.0324,-0.3104,0.329,102,0.4232,0.001095,-0.000595,0.1415
corr|0.3|1.0|0.015|0.012|1|60|False,corr,量能≥-0.3,0.0,-1.0,-0.3,0.1109,-0.0306,-0.3296,0.338,27,0.112,0.0002,-0.00149,0.1415
corr|0.3|1.0|0.015|0.012|1|60|False,corr,宽度0.30+大盘≥0,0.3,0.0,-99.0,0.0501,-0.0913,-0.3447,0.148,70,0.2905,-0.000257,-0.001947,0.1415
corr|0.3|1.0|0.015|0.012|1|60|True,corr,无门控,0.0,-1.0,-99.0,0.1078,-0.0336,-0.2925,0.335,215,0.8921,0.00125,-0.000441,0.1415
corr|0.3|1.0|0.015|0.012|1|60|True,corr,宽度≥0.30,0.3,-1.0,-99.0,0.0811,-0.0604,-0.3169,0.243,201,0.834,0.001125,-0.000566,0.1415
corr|0.3|1.0|0.015|0.012|1|60|True,corr,宽度≥0.40,0.4,-1.0,-99.0,-0.0124,-0.1537,-0.3803,-0.036,145,0.6017,0.000169,-0.001521,0.1415
corr|0.3|1.0|0.015|0.012|1|60|True,corr,大盘≥0,0.0,0.0,-99.0,0.1105,-0.031,-0.2867,0.334,141,0.5851,0.001115,-0.000576,0.1415
corr|0.3|1.0|0.015|0.012|1|60|True,corr,大盘≥-0.5%,0.0,-0.005,-99.0,0.0951,-0.0464,-0.29,0.289,189,0.7842,0.001058,-0.000633,0.1415
corr|0.3|1.0|0.015|0.012|1|60|True,corr,量能≥-0.8,0.0,-1.0,-0.8,0.0122,-0.1292,-0.3575,0.036,201,0.834,0.000713,-0.000977,0.1415
corr|0.3|1.0|0.015|0.012|1|60|True,corr,量能≥-0.3,0.0,-1.0,-0.3,0.0911,-0.0503,-0.3583,0.274,92,0.3817,0.000876,-0.000815,0.1415
