total_return,annual_return,max_drawdown,sharpe,trading_days,n_trades,trades_per_day,days_with_trade,coverage,win_rate,t_pnl,t_return,t_annual,gross_edge,net_edge,avg_trade_amount,effective_round_trip,n_unclosed,buyhold_annual,date_range,base_value,cash_value,ratio,signal,thr,vol_thr,take_profit,stop_loss,max_trades,hold_max,reverse
-0.2041,-0.2063,-0.3573,-0.814,241,217,0.9,217,0.9004,0.3687,-49320.48,-0.2466,-0.2493,-0.001133,-0.002824,74924.17,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,1,60,False
-0.0517,-0.0524,-0.2343,-0.258,241,217,0.9,217,0.9004,0.447,-18857.63,-0.0943,-0.0954,0.000501,-0.00119,74874.65,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,1,60,True
-0.0232,-0.0235,-0.3931,-0.059,241,235,0.98,157,0.6515,0.3915,-29153.65,-0.1458,-0.1474,5.2e-05,-0.001639,73007.6,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,2,30,False
0.006,0.0061,-0.3689,0.017,241,400,1.66,222,0.9212,0.4325,-22688.09,-0.1134,-0.1148,0.000896,-0.000795,75326.33,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,2,30,True
-0.013,-0.0132,-0.3841,-0.034,241,220,0.91,155,0.6432,0.4591,-26035.15,-0.1302,-0.1317,0.000175,-0.001515,72205.79,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,2,60,False
0.044,0.0446,-0.3472,0.126,241,361,1.5,215,0.8921,0.4432,-16555.51,-0.0828,-0.0838,0.000983,-0.000708,75097.64,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,2,60,True
-0.1327,-0.1343,-0.4759,-0.318,241,581,2.41,223,0.9253,0.3614,-52618.68,-0.2631,-0.2659,-0.00054,-0.002324,37920.1,0.001784,2,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,4,30,False
-0.053,-0.0536,-0.4006,-0.14,241,578,2.4,223,0.9253,0.3927,-29446.13,-0.1472,-0.1489,0.00043,-0.001353,37896.68,0.001784,2,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,4,30,True
-0.1307,-0.1322,-0.4636,-0.312,241,446,1.85,217,0.9004,0.3969,-43703.55,-0.2185,-0.2209,-0.000634,-0.002417,37903.67,0.001784,2,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,4,60,False
-0.0365,-0.037,-0.3891,-0.099,241,432,1.79,217,0.9004,0.4167,-21573.93,-0.1079,-0.1091,0.000425,-0.001359,37824.89,0.001784,2,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,1.0,0.015,0.012,4,60,True
-0.1008,-0.102,-0.2711,-0.456,241,192,0.8,192,0.7967,0.401,-28661.76,-0.1433,-0.145,-0.00038,-0.002071,75463.07,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,1,30,False
-0.0558,-0.0565,-0.2756,-0.269,241,192,0.8,192,0.7967,0.4479,-19677.56,-0.0984,-0.0995,0.000419,-0.001272,75432.87,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,1,30,True
-0.0851,-0.0861,-0.2708,-0.385,241,182,0.76,182,0.7552,0.4505,-25520.49,-0.1276,-0.1291,-0.000257,-0.001948,75127.85,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,1,60,False
-0.0666,-0.0674,-0.2791,-0.32,241,182,0.76,182,0.7552,0.478,-21825.4,-0.1091,-0.1104,0.000199,-0.001492,75117.85,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,1,60,True
0.0037,0.0037,-0.3853,0.01,241,141,0.59,94,0.39,0.4043,-23776.14,-0.1189,-0.1203,-0.000889,-0.00258,67467.46,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,2,30,False
0.0242,0.0245,-0.3961,0.066,241,290,1.2,188,0.7801,0.4897,-20250.85,-0.1013,-0.1024,0.000785,-0.000906,75079.82,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,2,30,True
0.0043,0.0044,-0.389,0.011,241,142,0.59,102,0.4232,0.4296,-25067.74,-0.1253,-0.1268,-0.000966,-0.002657,67657.8,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,2,60,False
0.0264,0.0267,-0.3966,0.072,241,260,1.08,179,0.7427,0.5192,-19810.15,-0.0991,-0.1002,0.000686,-0.001005,74994.5,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,2,60,True
-0.0683,-0.0691,-0.4246,-0.172,241,350,1.45,192,0.7967,0.38,-33438.53,-0.1672,-0.1691,-0.000786,-0.00257,37856.65,0.001784,2,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,4,30,False
0.0109,0.011,-0.3935,0.029,241,359,1.49,192,0.7967,0.4791,-16445.38,-0.0822,-0.0832,0.000643,-0.001142,37767.93,0.001785,2,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,4,30,True
-0.1432,-0.1449,-0.4319,-0.359,241,262,1.09,164,0.6805,0.4389,-25052.44,-0.1253,-0.1267,-0.000787,-0.002574,37500.6,0.001787,2,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,4,60,False
0.0079,0.008,-0.398,0.021,241,302,1.25,182,0.7552,0.4967,-17230.45,-0.0862,-0.0872,0.000335,-0.001449,37824.8,0.001784,2,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.008,4,60,True
-0.103,-0.1042,-0.269,-0.465,241,192,0.8,192,0.7967,0.4062,-29115.49,-0.1456,-0.1472,-0.000428,-0.002119,75461.0,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,1,30,False
-0.0652,-0.066,-0.28,-0.311,241,192,0.8,192,0.7967,0.4583,-21552.75,-0.1078,-0.109,0.000357,-0.001334,75435.23,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,1,30,True
-0.0958,-0.097,-0.2714,-0.427,241,182,0.76,182,0.7552,0.4725,-27678.18,-0.1384,-0.14,-0.000377,-0.002068,75125.66,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,1,60,False
-0.0964,-0.0976,-0.296,-0.451,241,182,0.76,182,0.7552,0.4835,-27797.0,-0.139,-0.1406,-0.000143,-0.001834,75142.52,0.001691,0,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,1,60,True
0.0076,0.0077,-0.3802,0.02,241,153,0.63,103,0.4274,0.4248,-22998.01,-0.115,-0.1163,-0.000604,-0.002294,67950.51,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,2,30,False
0.0207,0.021,-0.3958,0.056,241,288,1.2,188,0.7801,0.4931,-20936.18,-0.1047,-0.1059,0.000778,-0.000912,75142.03,0.001691,1,0.0431,"['2025-09-08', '2026-09-04']",60000,140000.0,0.3,corr,0.3,2.0,0.006,0.012,2,30,True
