variant,lookahead,param_id,signal,annual_return,t_annual,max_drawdown,sharpe,n_trades,win_rate,coverage,gross_edge,net_edge,buyhold_annual
[前视]只反T + 下跌日,True,obv|0.1|2.0|0.015|0.008|2|60,obv,0.1134,-0.0163,-0.3343,0.335,166,0.488,0.4232,0.002318,-0.000182,0.1297
[前视]只反T + 下跌日,True,obv|0.1|2.0|0.015|0.012|1|30,obv,0.1226,-0.0071,-0.3337,0.369,108,0.4722,0.4481,0.002571,7.1e-05,0.1297
[前视]只反T + 下跌日,True,obv|0.1|2.0|0.015|0.012|1|60,obv,0.2287,0.0989,-0.291,0.715,102,0.5882,0.4232,0.004023,0.001523,0.1297
[前视]只反T + 下跌日,True,obv|0.1|2.0|0.015|0.012|2|30,obv,0.0826,-0.047,-0.3411,0.243,186,0.4516,0.4481,0.001864,-0.000636,0.1297
[前视]只反T + 下跌日,True,obv|0.1|2.0|0.015|0.012|2|60,obv,0.1477,0.018,-0.3164,0.448,164,0.5427,0.4232,0.003063,0.000563,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.006|0.008|1|30,obv,0.08,-0.0496,-0.3434,0.234,95,0.5579,0.3942,0.001596,-0.000904,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.006|0.008|1|60,obv,0.0865,-0.0431,-0.336,0.251,88,0.625,0.3651,0.001611,-0.000889,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.006|0.008|2|30,obv,0.0729,-0.0567,-0.3445,0.212,155,0.5097,0.3942,0.001218,-0.001282,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.006|0.008|2|60,obv,0.0911,-0.0386,-0.337,0.267,137,0.5912,0.3651,0.001479,-0.001021,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.006|0.012|1|30,obv,0.1112,-0.0185,-0.3256,0.331,95,0.5789,0.3942,0.002136,-0.000364,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.006|0.012|1|60,obv,0.1574,0.0277,-0.308,0.475,88,0.6932,0.3651,0.002896,0.000396,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.006|0.012|2|30,obv,0.0851,-0.0445,-0.3375,0.249,153,0.5098,0.3942,0.001561,-0.000939,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.006|0.012|2|60,obv,0.1211,-0.0086,-0.3251,0.36,135,0.637,0.3651,0.002345,-0.000155,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.015|0.008|1|30,obv,0.1503,0.0206,-0.3292,0.455,95,0.4842,0.3942,0.002737,0.000237,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.015|0.008|1|60,obv,0.1738,0.0441,-0.3155,0.525,88,0.5455,0.3651,0.003128,0.000628,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.015|0.008|2|30,obv,0.1001,-0.0296,-0.3366,0.296,155,0.4516,0.3942,0.001876,-0.000624,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.015|0.008|2|60,obv,0.1343,0.0046,-0.3223,0.403,132,0.5152,0.3651,0.0026,0.0001,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.015|0.012|1|30,obv,0.1906,0.0608,-0.3062,0.589,95,0.5053,0.3942,0.003373,0.000873,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.015|0.012|1|60,obv,0.2649,0.135,-0.2755,0.843,88,0.625,0.3651,0.004674,0.002174,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.015|0.012|2|30,obv,0.1118,-0.0179,-0.3313,0.332,153,0.451,0.3942,0.002183,-0.000317,0.1297
[前视]只反T + 下跌日,True,obv|0.2|1.0|0.015|0.012|2|60,obv,0.1713,0.0416,-0.3092,0.525,130,0.5692,0.3651,0.003642,0.001142,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.006|0.008|1|30,obv,0.08,-0.0496,-0.3434,0.234,95,0.5579,0.3942,0.001596,-0.000904,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.006|0.008|1|60,obv,0.0865,-0.0431,-0.336,0.251,88,0.625,0.3651,0.001611,-0.000889,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.006|0.008|2|30,obv,0.0729,-0.0567,-0.3445,0.212,155,0.5097,0.3942,0.001218,-0.001282,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.006|0.008|2|60,obv,0.0911,-0.0386,-0.337,0.267,137,0.5912,0.3651,0.001479,-0.001021,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.006|0.012|1|30,obv,0.1112,-0.0185,-0.3256,0.331,95,0.5789,0.3942,0.002136,-0.000364,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.006|0.012|1|60,obv,0.1574,0.0277,-0.308,0.475,88,0.6932,0.3651,0.002896,0.000396,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.006|0.012|2|30,obv,0.0851,-0.0445,-0.3375,0.249,153,0.5098,0.3942,0.001561,-0.000939,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.006|0.012|2|60,obv,0.1211,-0.0086,-0.3251,0.36,135,0.637,0.3651,0.002345,-0.000155,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.015|0.008|1|30,obv,0.1503,0.0206,-0.3292,0.455,95,0.4842,0.3942,0.002737,0.000237,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.015|0.008|1|60,obv,0.1738,0.0441,-0.3155,0.525,88,0.5455,0.3651,0.003128,0.000628,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.015|0.008|2|30,obv,0.1001,-0.0296,-0.3366,0.296,155,0.4516,0.3942,0.001876,-0.000624,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.015|0.008|2|60,obv,0.1343,0.0046,-0.3223,0.403,132,0.5152,0.3651,0.0026,0.0001,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.015|0.012|1|30,obv,0.1906,0.0608,-0.3062,0.589,95,0.5053,0.3942,0.003373,0.000873,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.015|0.012|1|60,obv,0.2649,0.135,-0.2755,0.843,88,0.625,0.3651,0.004674,0.002174,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.015|0.012|2|30,obv,0.1118,-0.0179,-0.3313,0.332,153,0.451,0.3942,0.002183,-0.000317,0.1297
[前视]只反T + 下跌日,True,obv|0.2|2.0|0.015|0.012|2|60,obv,0.1713,0.0416,-0.3092,0.525,130,0.5692,0.3651,0.003642,0.001142,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.006|0.008|1|30,obv,0.0851,-0.0445,-0.3367,0.252,87,0.5287,0.361,0.00149,-0.00101,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.006|0.008|1|60,obv,0.0975,-0.0321,-0.328,0.287,78,0.6154,0.3237,0.001586,-0.000914,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.006|0.008|2|30,obv,0.0684,-0.0612,-0.3415,0.2,133,0.4812,0.361,0.000833,-0.001667,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.006|0.008|2|60,obv,0.0893,-0.0403,-0.3311,0.263,116,0.569,0.3237,0.001166,-0.001334,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.006|0.012|1|30,obv,0.1211,-0.0086,-0.3214,0.366,87,0.5517,0.361,0.00217,-0.00033,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.006|0.012|1|60,obv,0.1705,0.0408,-0.3037,0.523,78,0.6923,0.3237,0.00309,0.00059,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.006|0.012|2|30,obv,0.0963,-0.0334,-0.3315,0.286,130,0.5077,0.361,0.001539,-0.000961,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.006|0.012|2|60,obv,0.1331,0.0034,-0.3161,0.401,113,0.6372,0.3237,0.002476,-2.4e-05,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.015|0.008|1|30,obv,0.1544,0.0247,-0.319,0.473,87,0.4828,0.361,0.002686,0.000186,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.015|0.008|1|60,obv,0.1774,0.0477,-0.3047,0.54,78,0.5256,0.3237,0.003131,0.000631,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.015|0.008|2|30,obv,0.0955,-0.0341,-0.3321,0.283,133,0.4286,0.361,0.001531,-0.000969,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.015|0.008|2|60,obv,0.1314,0.0017,-0.3159,0.396,112,0.5,0.3237,0.002385,-0.000115,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.015|0.012|1|30,obv,0.1994,0.0696,-0.2984,0.626,87,0.5057,0.361,0.003472,0.000972,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.015|0.012|1|60,obv,0.2695,0.1397,-0.2687,0.864,78,0.6154,0.3237,0.004909,0.002409,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.015|0.012|2|30,obv,0.1251,-0.0046,-0.3216,0.377,130,0.4538,0.361,0.002269,-0.000231,0.1297
[前视]只反T + 下跌日,True,obv|0.3|1.0|0.015|0.012|2|60,obv,0.1831,0.0533,-0.2976,0.568,109,0.5872,0.3237,0.003981,0.001481,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.006|0.008|1|30,obv,0.0851,-0.0445,-0.3367,0.252,87,0.5287,0.361,0.00149,-0.00101,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.006|0.008|1|60,obv,0.0975,-0.0321,-0.328,0.287,78,0.6154,0.3237,0.001586,-0.000914,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.006|0.008|2|30,obv,0.0684,-0.0612,-0.3415,0.2,133,0.4812,0.361,0.000833,-0.001667,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.006|0.008|2|60,obv,0.0893,-0.0403,-0.3311,0.263,116,0.569,0.3237,0.001166,-0.001334,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.006|0.012|1|30,obv,0.1211,-0.0086,-0.3214,0.366,87,0.5517,0.361,0.00217,-0.00033,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.006|0.012|1|60,obv,0.1705,0.0408,-0.3037,0.523,78,0.6923,0.3237,0.00309,0.00059,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.006|0.012|2|30,obv,0.0963,-0.0334,-0.3315,0.286,130,0.5077,0.361,0.001539,-0.000961,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.006|0.012|2|60,obv,0.1331,0.0034,-0.3161,0.401,113,0.6372,0.3237,0.002476,-2.4e-05,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.015|0.008|1|30,obv,0.1544,0.0247,-0.319,0.473,87,0.4828,0.361,0.002686,0.000186,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.015|0.008|1|60,obv,0.1774,0.0477,-0.3047,0.54,78,0.5256,0.3237,0.003131,0.000631,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.015|0.008|2|30,obv,0.0955,-0.0341,-0.3321,0.283,133,0.4286,0.361,0.001531,-0.000969,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.015|0.008|2|60,obv,0.1314,0.0017,-0.3159,0.396,112,0.5,0.3237,0.002385,-0.000115,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.015|0.012|1|30,obv,0.1994,0.0696,-0.2984,0.626,87,0.5057,0.361,0.003472,0.000972,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.015|0.012|1|60,obv,0.2695,0.1397,-0.2687,0.864,78,0.6154,0.3237,0.004909,0.002409,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.015|0.012|2|30,obv,0.1251,-0.0046,-0.3216,0.377,130,0.4538,0.361,0.002269,-0.000231,0.1297
[前视]只反T + 下跌日,True,obv|0.3|2.0|0.015|0.012|2|60,obv,0.1831,0.0533,-0.2976,0.568,109,0.5872,0.3237,0.003981,0.001481,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.006|0.008|1|30,pulse,0.1098,-0.0198,-0.3341,0.318,111,0.6306,0.4606,0.002314,-0.000186,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.006|0.008|1|60,pulse,0.1166,-0.0131,-0.335,0.337,105,0.6667,0.4357,0.002409,-9.1e-05,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.006|0.008|2|30,pulse,0.0834,-0.0462,-0.3452,0.241,188,0.5851,0.4606,0.00178,-0.00072,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.006|0.008|2|60,pulse,0.0951,-0.0345,-0.3425,0.276,167,0.6108,0.4357,0.0019,-0.0006,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.006|0.012|1|30,pulse,0.1093,-0.0204,-0.3336,0.319,111,0.6396,0.4606,0.002319,-0.000181,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.006|0.012|1|60,pulse,0.1478,0.0181,-0.318,0.438,105,0.7048,0.4357,0.002795,0.000295,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.006|0.012|2|30,pulse,0.1056,-0.024,-0.3351,0.312,187,0.615,0.4606,0.002186,-0.000314,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.006|0.012|2|60,pulse,0.1233,-0.0064,-0.3302,0.367,162,0.6667,0.4357,0.002442,-5.8e-05,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.015|0.008|1|30,pulse,0.2267,0.0969,-0.2965,0.681,111,0.5856,0.4606,0.003782,0.001282,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.015|0.008|1|60,pulse,0.3151,0.1852,-0.2696,0.979,105,0.6095,0.4357,0.005025,0.002525,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.015|0.008|2|30,pulse,0.1245,-0.0052,-0.3331,0.367,187,0.5187,0.4606,0.002464,-3.6e-05,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.015|0.008|2|60,pulse,0.1804,0.0506,-0.3044,0.547,162,0.5432,0.4357,0.003483,0.000983,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.015|0.012|1|30,pulse,0.222,0.0922,-0.2995,0.672,111,0.5856,0.4606,0.003753,0.001253,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.015|0.012|1|60,pulse,0.3501,0.2201,-0.2667,1.116,105,0.6476,0.4357,0.005515,0.003015,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.015|0.012|2|30,pulse,0.1444,0.0147,-0.3254,0.433,186,0.543,0.4606,0.002848,0.000348,0.1297
[前视]只反T + 下跌日,True,pulse|0.003|1.0|0.015|0.012|2|60,pulse,0.2033,0.0735,-0.297,0.629,156,0.5962,0.4357,0.004034,0.001534,0.1297
